path,label,fold_id,source_filename,clip_id,window_id,pipeline_name,augment_desc,source_type
/workspace/cache/mel64/glass_breaking/fold1/1-84704-A-39_filter_gain_w00_c00.npy,glass_breaking,1,1-84704-A-39.wav,1-84704-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84704-A-39_filter_gain_w00_c01.npy,glass_breaking,1,1-84704-A-39.wav,1-84704-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84704-A-39_gain_mix_w00_c00.npy,glass_breaking,1,1-84704-A-39.wav,1-84704-A-39,w00,gain_mix,gain_mix(gain+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84704-A-39_stretch_filter_w00_c00.npy,glass_breaking,1,1-84704-A-39.wav,1-84704-A-39,w00,stretch_filter,stretch_filter(time_stretch+filter),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84705-A-39_base_w00.npy,glass_breaking,1,1-84705-A-39.wav,1-84705-A-39,w00,base,base,glass_base
/workspace/cache/mel64/glass_breaking/fold1/1-84705-A-39_shift_gain_w00_c00.npy,glass_breaking,1,1-84705-A-39.wav,1-84705-A-39,w00,shift_gain,shift_gain(time_shift+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84705-A-39_shift_gain_w00_c01.npy,glass_breaking,1,1-84705-A-39.wav,1-84705-A-39,w00,shift_gain,shift_gain(time_shift+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84705-A-39_stretch_reverb_w00_c00.npy,glass_breaking,1,1-84705-A-39.wav,1-84705-A-39,w00,stretch_reverb,stretch_reverb(time_stretch+reverb),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84705-A-39_stretch_reverb_w00_c01.npy,glass_breaking,1,1-84705-A-39.wav,1-84705-A-39,w00,stretch_reverb,stretch_reverb(time_stretch+reverb),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84705-A-39_shift_mix_w00_c00.npy,glass_breaking,1,1-84705-A-39.wav,1-84705-A-39,w00,shift_mix,shift_mix(time_shift+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84705-A-39_shift_mix_w00_c01.npy,glass_breaking,1,1-84705-A-39.wav,1-84705-A-39,w00,shift_mix,shift_mix(time_shift+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84705-A-39_filter_gain_w00_c00.npy,glass_breaking,1,1-84705-A-39.wav,1-84705-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84705-A-39_filter_gain_w00_c01.npy,glass_breaking,1,1-84705-A-39.wav,1-84705-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84705-A-39_gain_mix_w00_c00.npy,glass_breaking,1,1-84705-A-39.wav,1-84705-A-39,w00,gain_mix,gain_mix(gain+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-84705-A-39_stretch_filter_w00_c00.npy,glass_breaking,1,1-84705-A-39.wav,1-84705-A-39,w00,stretch_filter,stretch_filter(time_stretch+filter),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85168-A-39_base_w00.npy,glass_breaking,1,1-85168-A-39.wav,1-85168-A-39,w00,base,base,glass_base
/workspace/cache/mel64/glass_breaking/fold1/1-85168-A-39_shift_gain_w00_c00.npy,glass_breaking,1,1-85168-A-39.wav,1-85168-A-39,w00,shift_gain,shift_gain(time_shift+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85168-A-39_shift_gain_w00_c01.npy,glass_breaking,1,1-85168-A-39.wav,1-85168-A-39,w00,shift_gain,shift_gain(time_shift+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85168-A-39_stretch_reverb_w00_c00.npy,glass_breaking,1,1-85168-A-39.wav,1-85168-A-39,w00,stretch_reverb,stretch_reverb(time_stretch+reverb),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85168-A-39_stretch_reverb_w00_c01.npy,glass_breaking,1,1-85168-A-39.wav,1-85168-A-39,w00,stretch_reverb,stretch_reverb(time_stretch+reverb),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85168-A-39_shift_mix_w00_c00.npy,glass_breaking,1,1-85168-A-39.wav,1-85168-A-39,w00,shift_mix,shift_mix(time_shift+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85168-A-39_shift_mix_w00_c01.npy,glass_breaking,1,1-85168-A-39.wav,1-85168-A-39,w00,shift_mix,shift_mix(time_shift+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85168-A-39_filter_gain_w00_c00.npy,glass_breaking,1,1-85168-A-39.wav,1-85168-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85168-A-39_filter_gain_w00_c01.npy,glass_breaking,1,1-85168-A-39.wav,1-85168-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85168-A-39_gain_mix_w00_c00.npy,glass_breaking,1,1-85168-A-39.wav,1-85168-A-39,w00,gain_mix,gain_mix(gain+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85168-A-39_stretch_filter_w00_c00.npy,glass_breaking,1,1-85168-A-39.wav,1-85168-A-39,w00,stretch_filter,stretch_filter(time_stretch+filter),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85184-A-39_base_w00.npy,glass_breaking,1,1-85184-A-39.wav,1-85184-A-39,w00,base,base,glass_base
/workspace/cache/mel64/glass_breaking/fold1/1-85184-A-39_shift_gain_w00_c00.npy,glass_breaking,1,1-85184-A-39.wav,1-85184-A-39,w00,shift_gain,shift_gain(time_shift+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85184-A-39_shift_gain_w00_c01.npy,glass_breaking,1,1-85184-A-39.wav,1-85184-A-39,w00,shift_gain,shift_gain(time_shift+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85184-A-39_stretch_reverb_w00_c00.npy,glass_breaking,1,1-85184-A-39.wav,1-85184-A-39,w00,stretch_reverb,stretch_reverb(time_stretch+reverb),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85184-A-39_stretch_reverb_w00_c01.npy,glass_breaking,1,1-85184-A-39.wav,1-85184-A-39,w00,stretch_reverb,stretch_reverb(time_stretch+reverb),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85184-A-39_shift_mix_w00_c00.npy,glass_breaking,1,1-85184-A-39.wav,1-85184-A-39,w00,shift_mix,shift_mix(time_shift+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85184-A-39_shift_mix_w00_c01.npy,glass_breaking,1,1-85184-A-39.wav,1-85184-A-39,w00,shift_mix,shift_mix(time_shift+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85184-A-39_filter_gain_w00_c00.npy,glass_breaking,1,1-85184-A-39.wav,1-85184-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85184-A-39_filter_gain_w00_c01.npy,glass_breaking,1,1-85184-A-39.wav,1-85184-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85184-A-39_gain_mix_w00_c00.npy,glass_breaking,1,1-85184-A-39.wav,1-85184-A-39,w00,gain_mix,gain_mix(gain+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-85184-A-39_stretch_filter_w00_c00.npy,glass_breaking,1,1-85184-A-39.wav,1-85184-A-39,w00,stretch_filter,stretch_filter(time_stretch+filter),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-88807-A-39_base_w00.npy,glass_breaking,1,1-88807-A-39.wav,1-88807-A-39,w00,base,base,glass_base
/workspace/cache/mel64/glass_breaking/fold1/1-88807-A-39_shift_gain_w00_c00.npy,glass_breaking,1,1-88807-A-39.wav,1-88807-A-39,w00,shift_gain,shift_gain(time_shift+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-88807-A-39_shift_gain_w00_c01.npy,glass_breaking,1,1-88807-A-39.wav,1-88807-A-39,w00,shift_gain,shift_gain(time_shift+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-88807-A-39_stretch_reverb_w00_c00.npy,glass_breaking,1,1-88807-A-39.wav,1-88807-A-39,w00,stretch_reverb,stretch_reverb(time_stretch+reverb),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-88807-A-39_stretch_reverb_w00_c01.npy,glass_breaking,1,1-88807-A-39.wav,1-88807-A-39,w00,stretch_reverb,stretch_reverb(time_stretch+reverb),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-88807-A-39_shift_mix_w00_c00.npy,glass_breaking,1,1-88807-A-39.wav,1-88807-A-39,w00,shift_mix,shift_mix(time_shift+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-88807-A-39_shift_mix_w00_c01.npy,glass_breaking,1,1-88807-A-39.wav,1-88807-A-39,w00,shift_mix,shift_mix(time_shift+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-88807-A-39_filter_gain_w00_c00.npy,glass_breaking,1,1-88807-A-39.wav,1-88807-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-88807-A-39_filter_gain_w00_c01.npy,glass_breaking,1,1-88807-A-39.wav,1-88807-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-88807-A-39_gain_mix_w00_c00.npy,glass_breaking,1,1-88807-A-39.wav,1-88807-A-39,w00,gain_mix,gain_mix(gain+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-88807-A-39_stretch_filter_w00_c00.npy,glass_breaking,1,1-88807-A-39.wav,1-88807-A-39,w00,stretch_filter,stretch_filter(time_stretch+filter),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-977-A-39_base_w00.npy,glass_breaking,1,1-977-A-39.wav,1-977-A-39,w00,base,base,glass_base
/workspace/cache/mel64/glass_breaking/fold1/1-977-A-39_shift_gain_w00_c00.npy,glass_breaking,1,1-977-A-39.wav,1-977-A-39,w00,shift_gain,shift_gain(time_shift+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-977-A-39_shift_gain_w00_c01.npy,glass_breaking,1,1-977-A-39.wav,1-977-A-39,w00,shift_gain,shift_gain(time_shift+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-977-A-39_stretch_reverb_w00_c00.npy,glass_breaking,1,1-977-A-39.wav,1-977-A-39,w00,stretch_reverb,stretch_reverb(time_stretch+reverb),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-977-A-39_stretch_reverb_w00_c01.npy,glass_breaking,1,1-977-A-39.wav,1-977-A-39,w00,stretch_reverb,stretch_reverb(time_stretch+reverb),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-977-A-39_shift_mix_w00_c00.npy,glass_breaking,1,1-977-A-39.wav,1-977-A-39,w00,shift_mix,shift_mix(time_shift+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-977-A-39_shift_mix_w00_c01.npy,glass_breaking,1,1-977-A-39.wav,1-977-A-39,w00,shift_mix,shift_mix(time_shift+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-977-A-39_filter_gain_w00_c00.npy,glass_breaking,1,1-977-A-39.wav,1-977-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-977-A-39_filter_gain_w00_c01.npy,glass_breaking,1,1-977-A-39.wav,1-977-A-39,w00,filter_gain,filter_gain(filter+gain),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-977-A-39_gain_mix_w00_c00.npy,glass_breaking,1,1-977-A-39.wav,1-977-A-39,w00,gain_mix,gain_mix(gain+mix),glass_aug
/workspace/cache/mel64/glass_breaking/fold1/1-977-A-39_stretch_filter_w00_c00.npy,glass_breaking,1,1-977-A-39.wav,1-977-A-39,w00,stretch_filter,stretch_filter(time_stretch+filter),glass_aug
/workspace/cache/mel64/background/fold1/1-96950-A-9_base_w00.npy,background,1,1-96950-A-9.wav,1-96950-A-9,w00,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-96950-A-9_base_w01.npy,background,1,1-96950-A-9.wav,1-96950-A-9,w01,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-24796-A-47_base_w00.npy,background,1,1-24796-A-47.wav,1-24796-A-47,w00,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-24796-A-47_base_w01.npy,background,1,1-24796-A-47.wav,1-24796-A-47,w01,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-24796-A-47_base_w02.npy,background,1,1-24796-A-47.wav,1-24796-A-47,w02,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-24796-A-47_base_w03.npy,background,1,1-24796-A-47.wav,1-24796-A-47,w03,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-24796-A-47_base_w04.npy,background,1,1-24796-A-47.wav,1-24796-A-47,w04,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-24796-A-47_base_w05.npy,background,1,1-24796-A-47.wav,1-24796-A-47,w05,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-50455-A-44_base_w00.npy,background,1,1-50455-A-44.wav,1-50455-A-44,w00,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-50455-A-44_base_w01.npy,background,1,1-50455-A-44.wav,1-50455-A-44,w01,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-50455-A-44_base_w02.npy,background,1,1-50455-A-44.wav,1-50455-A-44,w02,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-50455-A-44_base_w03.npy,background,1,1-50455-A-44.wav,1-50455-A-44,w03,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-50455-A-44_base_w04.npy,background,1,1-50455-A-44.wav,1-50455-A-44,w04,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-50455-A-44_base_w05.npy,background,1,1-50455-A-44.wav,1-50455-A-44,w05,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-65483-A-13_base_w00.npy,background,1,1-65483-A-13.wav,1-65483-A-13,w00,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-65483-A-13_base_w01.npy,background,1,1-65483-A-13.wav,1-65483-A-13,w01,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-65483-A-13_base_w02.npy,background,1,1-65483-A-13.wav,1-65483-A-13,w02,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-65483-A-13_base_w03.npy,background,1,1-65483-A-13.wav,1-65483-A-13,w03,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-65483-A-13_base_w04.npy,background,1,1-65483-A-13.wav,1-65483-A-13,w04,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-65483-A-13_base_w05.npy,background,1,1-65483-A-13.wav,1-65483-A-13,w05,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-65483-A-13_base_w06.npy,background,1,1-65483-A-13.wav,1-65483-A-13,w06,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-65483-A-13_base_w07.npy,background,1,1-65483-A-13.wav,1-65483-A-13,w07,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-65483-A-13_base_w08.npy,background,1,1-65483-A-13.wav,1-65483-A-13,w08,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-43807-D-47_base_w00.npy,background,1,1-43807-D-47.wav,1-43807-D-47,w00,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-43807-D-47_base_w01.npy,background,1,1-43807-D-47.wav,1-43807-D-47,w01,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-43807-D-47_base_w02.npy,background,1,1-43807-D-47.wav,1-43807-D-47,w02,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-43807-D-47_base_w03.npy,background,1,1-43807-D-47.wav,1-43807-D-47,w03,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-43807-D-47_base_w04.npy,background,1,1-43807-D-47.wav,1-43807-D-47,w04,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-43807-D-47_base_w05.npy,background,1,1-43807-D-47.wav,1-43807-D-47,w05,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-43807-D-47_base_w06.npy,background,1,1-43807-D-47.wav,1-43807-D-47,w06,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-43807-D-47_base_w07.npy,background,1,1-43807-D-47.wav,1-43807-D-47,w07,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-43807-D-47_base_w08.npy,background,1,1-43807-D-47.wav,1-43807-D-47,w08,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-223162-A-25_base_w00.npy,background,1,1-223162-A-25.wav,1-223162-A-25,w00,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-61252-A-11_base_w00.npy,background,1,1-61252-A-11.wav,1-61252-A-11,w00,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-61252-A-11_base_w01.npy,background,1,1-61252-A-11.wav,1-61252-A-11,w01,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-61252-A-11_base_w02.npy,background,1,1-61252-A-11.wav,1-61252-A-11,w02,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-61252-A-11_base_w03.npy,background,1,1-61252-A-11.wav,1-61252-A-11,w03,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-61252-A-11_base_w04.npy,background,1,1-61252-A-11.wav,1-61252-A-11,w04,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-61252-A-11_base_w05.npy,background,1,1-61252-A-11.wav,1-61252-A-11,w05,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-61252-A-11_base_w06.npy,background,1,1-61252-A-11.wav,1-61252-A-11,w06,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-61252-A-11_base_w07.npy,background,1,1-61252-A-11.wav,1-61252-A-11,w07,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-17970-A-4_base_w00.npy,background,1,1-17970-A-4.wav,1-17970-A-4,w00,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-17970-A-4_base_w01.npy,background,1,1-17970-A-4.wav,1-17970-A-4,w01,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-17970-A-4_base_w02.npy,background,1,1-17970-A-4.wav,1-17970-A-4,w02,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-17970-A-4_base_w03.npy,background,1,1-17970-A-4.wav,1-17970-A-4,w03,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-17970-A-4_base_w04.npy,background,1,1-17970-A-4.wav,1-17970-A-4,w04,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-17970-A-4_base_w05.npy,background,1,1-17970-A-4.wav,1-17970-A-4,w05,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-60460-A-36_base_w00.npy,background,1,1-60460-A-36.wav,1-60460-A-36,w00,base,base,background_raw
/workspace/cache/mel64/background/fold1/1-60460-A-36_base_w01.npy,background,1,1-60460-A-36.wav,1-60460-A-36,w01,base,base,background_raw
